"NINECODE","Year","surv","age","sex_combined","sex_combined_error","immigrant","Bill_length","Bill_depth","Bill_width","BILL_PC1","BILL_PC2","BILL_PC3","BILL_VOL","PC1_BODY","Tarsus","Mass","Wing","cr_mass","breeding_status","BLCOUNT","BDCOUNT","BWCOUNT","TARSUSCOUNT","MASSCOUNT","WINGCOUNT","total_measurements","z_bl","z_bd","z_bw","z_pc1","z_pc2","z_pc3","z_body","z_bl_class","z_bd_class","z_bw_class","z_pc1_class","z_pc2_class","z_pc3_class","z_body_class","year_count"
"120143062",1978,1,"subadult","f","f",0,8.94,5.88999999999999,6.55,14.5660399,-1.31764200000001,-0.260469900000004,362.199562771199,68.6789862448154,19.06,22.48,65.4,2.82227136220562,0,5,5,5,5,5,5,6,-0.00599600044293161,-0.538380863252766,-0.420703109296364,-0.390646108469212,0.138948238223155,-0.522857927862917,-1.15780890635599,0.381163060410645,-0.232582111811521,-0.233251120639685,0.0479238586545028,0.10691184512986,-0.587548694775574,-0.365940690604242,2
"120143063",1978,1,"subadult","m","m",0,8.36666666666667,5.75,6.8,14.1399311666667,-1.603543,0.0958891666666641,344.992425983334,67.7121366368327,19.5833333333333,22.1,63.8333333333333,2.80627842839044,0,3,3,3,3,3,3,6,-1.54735654788189,-1.07511640676625,0.1710105491066,-1.28262555620247,-0.652643184304483,0.989931876330859,-1.57452078023324,-1.58203271586909,-1.12783000102158,0.118971490836089,-1.30293411673035,-0.583100273794893,0.908377441343289,-3.66517489374341,2
"120143066",1978,1,"subadult","f","f",0,8.79444444444445,5.82857142857143,6.62,14.4446040825397,-1.41136108095238,-0.179206822222224,356.793622630413,67.6747649264228,19.35,24.3916666666667,63.875,2.90010569042737,0,7,9,5,7,12,8,14,-0.397310402990408,-0.773887275202535,-0.255023284943534,-0.644849425415898,-0.120537460004805,-0.177885771914879,-1.5906279755471,-0.0210251256481936,-0.468422209918609,-0.0662972366568268,-0.221719596415211,-0.147124684302025,-0.248543407947783,-1.13130231894648,2
"120143067",1978,1,"subadult","f","f",0,8.95,5.7,6.9,14.636725,-1.7062515,-0.228283999999999,371.9921436,67.9559037238315,19.5166666666667,23.42,64.125,2.86107316239469,0,4,4,3,3,5,4,8,0.0208881951519336,-1.2668076723068,0.407696012467787,-0.242679987315686,-0.937018431752665,-0.38622466688193,-1.46945724318035,0.408794309834535,-0.962041019910288,0.601518299274603,0.204877342268835,-0.946459652766385,-0.453278734054301,-0.917033966110357,2
"120143070",1978,0,"subadult",NA,"m",0,8.55,5.6,6.5,14.034002,-1.4629875,-0.181407000000001,327.7226799,71.4552781495706,20.1333333333333,24.6333333333334,67.8333333333333,2.90965207766439,0,3,3,3,3,3,3,5,-1.05447962864269,-1.65019020338789,-0.539045840976957,-1.50436858137605,-0.263478654662798,-0.187225807909383,0.0387720225794233,-1.07966899000245,-1.67837296422873,-0.506771226616932,-1.51875971642768,-0.242577449502399,-0.252401510269881,-0.983497621690384,1
"120143073",1978,0,"subadult",NA,"m",0,8.36666666666666,5.3,6.35,13.6112936666667,-1.535206,-0.26109133333333,297.285659183333,72.1569212168636,20.025,23.075,68.8333333333333,2.84695478572969,0,3,3,2,4,4,3,6,-1.54735654788192,-2.80033779663117,-0.894074036018736,-2.38922992361932,-0.463434391606056,-0.525495991823055,0.341179961674203,-1.58203271586912,-2.77945889064301,-0.819642585343444,-2.38000768438132,-0.417540703065351,-0.585965071636542,-0.480823528218318,1
"120143075",1978,1,"subadult","m","m",0,9.19166666666666,6.18749999999999,7.1,15.2545612916667,-1.55561475000001,-0.0815952083333338,424.864518584114,73.6484509462392,20.05,26.0875,70.5,2.96581566018388,0,4,6,1,4,8,6,9,0.670589588694506,0.602182166713482,0.881066939190156,1.05064547428513,-0.519941334374774,0.236488010246069,0.984028801183537,0.678604050530803,0.477920308332552,0.744714208289111,0.968071336619049,-0.466984838586785,0.165416839987876,0.587744508081305,6
"120143079",1978,1,"subadult","m","m",0,9.18750000000001,5.75,6.75,14.783505,-1.556876875,-0.395678750000006,375.826171875,73.7141145832319,20.825,25.35,70,2.93759996641842,0,2,4,2,2,4,2,7,0.659387840530027,-1.07511640676625,0.0526678174260074,0.0645766659664678,-0.523435856339194,-1.09683678472218,1.01232980786639,0.667186693124792,-1.12783000102158,0.0146810379272529,0.00831672097054068,-0.470042579974398,-1.1493563449334,0.634787528582791,2
"120143082",1978,1,"subadult","m","m",0,8.93750000000001,5.7,6.6,14.4677855,-1.474395375,-0.325890250000006,353.994015375,72.3424789800455,20.6,25.7,68.5,2.95105774575144,0,2,4,1,2,4,2,6,-0.0127170493416181,-1.2668076723068,-0.302360377615772,-0.596323435858817,-0.29506432942178,-0.80057567864871,0.421155298654829,-0.0178547512388207,-1.31134432209063,-0.298190320799259,-0.634946627244408,-0.270215228274313,-0.857217355640998,-0.347885450808058,2
"120143084",1978,1,"subadult","f","f",0,8.725,5.8,6.85,14.491169,-1.60764225,-0.0714125000000001,365.5241946125,67.121551583657,19.3,22.25,63.3333333333333,2.81261316417093,0,3,4,2,3,4,3,8,-0.584006205732546,-0.88342514122571,0.289353280787192,-0.547374424058687,-0.663993026168613,0.279714909142836,-1.82906275052605,-0.212908802203006,-0.578115278805654,0.482265525001132,-0.118324029179572,-0.679167748222291,0.201142305695522,-1.55293075591056,2
"120143091",1978,0,"subadult","f","f",0,8.45,5.39999999999999,6.65,13.902616,-1.70423150000001,-0.160010000000004,321.218422524999,69.9945175095901,19.975,23.1,66.25,2.84798256733007,0,2,2,1,2,2,2,4,-1.32332158459136,-2.41695526555011,-0.184017645935177,-1.77940075638715,-0.931425535353219,-0.0963928069614735,-0.590815349175812,-0.972768161360002,-2.11381824322423,0.00525442790725556,-1.42518281047387,-0.940984206526033,-0.168459999817193,0.636684062029657,1
"120143092",1978,1,"subadult","f","f",0,8.3,5.5,6.675,13.857965,-1.6628855,-0.0202505000000004,322.0962542875,64.9348067685817,18.65,20.95,61.25,2.75673281392106,0,2,2,2,2,2,2,2,-1.72658451851434,-2.03357273446898,-0.124846280094882,-1.8728693272122,-0.816948359841987,0.496904141021024,-2.77154907110559,-1.38723690271836,-1.72989250211956,0.0648808150439891,-1.5243285992874,-0.828911038083085,0.41457488736702,-3.2195460147002,2
"120143093",1978,0,"subadult","f","f",0,8.40000000000001,5.625,6.8,14.08643675,-1.680893,0.0211527499999948,339.50152005,69.6052521176808,19.35,23.55,66.25,2.86635715665655,0,2,2,2,2,2,2,3,-1.45774256256566,-1.55434457061762,0.1710105491066,-1.39460617641157,-0.866806816234818,0.672666231337266,-0.758588609421045,-1.11092440847943,-1.24998532573876,0.363012750727663,-1.01701606708525,-0.877722472822501,0.587296879022731,0.340007633485152,1
"120143094",1978,0,"subadult","f","f",0,8.73333333333333,5.56666666666666,6.575,14.2018163333333,-1.53990783333334,-0.275885833333334,337.059281176851,66.7842125095901,19.3166666666667,23.1,62.875,2.84798256733007,0,3,3,2,3,6,4,8,-0.561602709403497,-1.77798438041495,-0.361531743456067,-1.15308046015541,-0.476452642458017,-0.588300536036001,-1.97445578427794,-0.189882761016436,-1.47394200804983,-0.173624733502949,-0.760820241626537,-0.495565690261048,-0.651859363830896,-1.81003183343454,1
"120143095",1978,0,"subadult",NA,"m",0,9.15,6.09999999999999,6.85,15.031777,-1.41707850000001,-0.183723000000005,401.726307674999,72.3261798929582,20.6,25.2,68.5,2.93179441775648,0,1,1,1,1,1,1,2,0.558572107049253,0.266722452017526,0.289353280787192,0.584287960581995,-0.136367624562117,-0.197057524046961,0.414130397298339,0.564430476470222,0.156770246461717,0.223261943744926,0.514159020822218,-0.131354037110562,-0.262096429908537,-0.359562511706903,1
"120143096",1978,0,"subadult","m","m",0,8.59000000000001,5.81,6.85,14.3874275,-1.6027445,0.0109994999999934,360.4377063672,72.5159146832319,20.758,25.35,68.6,2.93759996641842,0,5,5,4,5,4,5,7,-0.946942846263205,-0.845086888117602,0.289353280787192,-0.764537975608425,-0.650432328970334,0.629564386832213,0.49590603162851,-0.970062358904242,-0.907612815738726,0.223261943744926,-0.798672200532903,-0.581165753443875,0.553024031807768,-0.223631910883165,1
"120143201",1978,1,"subadult","m","m",0,8.9,6.16249999999999,7.075,14.987110875,-1.55466200000001,0.067033374999995,408.292681190624,73.8136219551725,20.225,25.1428571428571,70.6,2.92957672067891,0,4,6,4,4,7,5,11,-0.113532782822393,0.506336533943208,0.821895573349861,0.490787728380182,-0.517303397719032,0.867435351032377,1.05521745355978,-0.120610967893391,0.386163147798027,0.692568981834694,0.423153932066893,-0.464676617842348,0.787585307786432,0.706077020798548,2
"120143202",1978,1,"subadult","m","m",0,8.91666666666667,6.03333333333333,7.08333333333333,14.921731,-1.6412075,0.00298566666666256,401.623519662037,71.6134534144286,20.125,25.425,68,2.94049415544939,0,3,3,3,4,4,4,7,-0.0687257901642759,0.0111340979634897,0.841619361963286,0.353927109872851,-0.756927167689617,0.59554463963574,0.10694551148173,-0.0749415382691428,-0.0879155149636567,0.70995072398616,0.289945570535928,-0.674349793846152,0.519477628455396,-0.870177029528104,5
"120143203",1978,1,"subadult","m","m",0,8.625,5.95,7.15,14.6651215,-1.74738525,0.157752,387.49967025,71.4799264748752,20.4,24.3166666666667,67.6666666666667,2.89713020370368,0,2,2,1,2,3,3,5,-0.852848161681203,-0.308351344604072,0.999409670870751,-0.183237191601512,-1.05090793782784,1.25254751398137,0.0493954429550546,-0.874156556693365,-0.393772716745389,0.849004661197949,-0.232883985933545,-0.93158588426611,1.16733909841809,-0.965838964239532,2
"120143204",1978,0,"subadult","f","f",0,8.475,5.59999999999999,6.825,14.144745,-1.71502825000001,-0.0245270000000044,342.532783621874,69.102337382477,19.55,23.15,65.5,2.85003590803224,0,2,2,2,2,2,2,6,-1.25611109560419,-1.65019020338793,0.230181914946897,-1.27254869069322,-0.961319151294316,0.478749851702234,-0.975344700520383,-0.903690037800274,-1.34596676101496,0.422639137864398,-0.887544891958446,-0.970250060088315,0.396734606777539,-0.043286002691571,1
"120143207",1978,1,"subadult","m","m",0,8.95000000000001,5.85,6.85,14.7071135,-1.5743785,-0.179174500000006,377.9202119,71.2400351403983,20.1666666666666,24.0142857142857,67.5714285714286,2.88507134835461,0,3,3,2,3,7,7,9,0.0208881951519623,-0.691733875685165,0.289353280787192,-0.0953347431437899,-0.571893665966638,-0.177748559948651,-0.0539976459922075,0.016397320979358,-0.760801358883487,0.223261943744926,-0.147327298689829,-0.512443644142703,-0.243056126809944,-1.13770292857002,4
"120143208",1978,0,"subadult",NA,"m",0,9.15,6.1,6.95,15.084689,-1.4944045,-0.148781,407.954529675,71.4047718431688,18.9,24.4,68.75,2.90043592337151,0,1,1,1,1,2,2,2,0.558572107049253,0.266722452017563,0.526038744148379,0.695049399732187,-0.350464806238174,-0.0487242661546041,0.0170038205658488,0.564430476470222,0.156770246461753,0.431842849562601,0.621964684649599,-0.318691195110342,-0.115827050800856,-1.01968156331058,1
"120143209",1978,1,"subadult","m","m",0,9.12500000000001,5.9,7.08333333333333,15.0057053333333,-1.72202958333333,-0.176526166666674,402.693787756945,71.0453753844625,19.6875,24.3,67.7,2.89646815381689,0,4,4,3,4,5,5,6,0.491361618062116,-0.500042610144617,0.841619361963286,0.529711771417952,-0.980704167131662,-0.166506046316976,-0.137895938958106,0.495926332033889,-0.577287037814436,0.70995072398616,0.461039249653298,-0.870156888423517,-0.231970039226617,-1.27716189412075,2
"120143211",1978,0,"subadult","m","m",0,8.85,5.8125,6.78333333333333,14.5659997083333,-1.54710533333333,-0.161356291666667,367.592569374479,73.184608340927,20.825,24.925,69.375,2.92109079157378,0,4,4,3,4,4,4,5,-0.247953760796724,-0.835502324840573,0.131562971879727,-0.390730242254471,-0.496380796831856,-0.102107987231333,0.784112785654462,-0.257619256766115,-0.898437099685272,0.0842080065331365,-0.434839885358783,-0.44636913449538,-0.168468001638848,0.255436427223912,1
"120143212",1978,1,"subadult","f","f",0,8.98333333333333,5.7,6.58333333333334,14.4963796666667,-1.46106083333334,-0.358186333333329,354.84576955463,70.1010527291176,21.1,23,65.5,2.84386697985157,0,3,3,3,3,3,3,5,0.110502180468148,-1.2668076723068,-0.341807954842619,-0.536466861711096,-0.258144175918764,-0.93767668196833,-0.544898703405166,0.500898474580832,-0.962041019910288,-0.153749271124022,-0.106753948847342,-0.28184167555058,-0.995192466286902,0.717879280254937,2
"120143215",1978,1,"subadult","m","m",0,8.83333333333333,6.03333333333334,6.95,14.7831583333333,-1.53891866666666,0.00452800000000542,389.822296824074,74.3032790491437,21,23.15,70.6666666666667,2.85003590803224,0,3,3,3,3,4,3,7,-0.29276075345484,0.0111340979635306,0.526038744148379,0.0638509837221944,-0.473713876770614,0.602092041847711,1.26625950549976,-0.303288686390363,-0.0879155149636176,0.431842849562601,0.0076104042535327,-0.426535354565916,0.525933931444496,1.05687922678879,2
"120143220",1978,0,"subadult","m","m",0,9.14,5.98333333333333,6.86666666666667,14.9571093666667,-1.50256033333334,-0.223908366666667,395.11370437,74.8693442036724,21.2333333333333,27.42,71,3.01547558702038,0,3,5,3,3,5,4,7,0.531687911454388,-0.180557167577055,0.328800858014065,0.427985145985396,-0.373046356181117,-0.367649543887384,1.51023340726556,0.537028818695678,-0.271429836032704,0.258025428047879,0.362027296867047,-0.338450275339347,-0.430314867077168,1.46242201864826,1
"120143221",1978,1,"subadult","m","m",0,8.6,5.975,6.875,14.51534725,-1.5194475,0.0871977500000005,371.7700063,72.9129496670361,19.625,24.625,70,2.90932393374848,0,2,2,2,2,2,2,4,-0.920058650668369,-0.212505711833801,0.348524646627489,-0.496761750825144,-0.419802877788677,0.953035701244545,0.667027983512089,-0.942660701129727,-0.302015556210867,0.275407170199345,-0.538041841344385,-0.379362695611973,0.871994632133774,0.0608135712484708,2
"120143222",1978,1,"subadult","m","m",0,8.82,5.675,6.93333333333333,14.5321051833333,-1.74882933333333,-0.152648016666668,367.0739720725,71.9604051214344,20.15,25.45,68.4,2.94145762018263,0,4,5,3,4,6,5,8,-0.328606347581319,-1.36265330507707,0.486591166921507,-0.461682131586042,-1.05490625885532,-0.0651402463644039,0.256481586976405,-0.339824230089747,-1.40310148262515,0.397079365259648,-0.503898355417346,-0.935084454832038,-0.132014622400435,-0.621612420359239,2
"120143223",1978,1,"subadult","f","f",0,8.85,5.8625,6.725,14.567415875,-1.4709285,-0.159545625,367.106335870312,68.7652065436426,19.2625,23.5571428571429,65.3,2.86664692183813,0,4,4,2,4,7,5,12,-0.247953760796724,-0.643811059300028,-0.00650354841428983,-0.387765760509681,-0.285465382538154,-0.0944214757087018,-1.12064798495322,0.132481815595629,-0.338161690615257,0.184133589317458,0.0509791570075682,-0.308589140080914,-0.166522766028159,-0.300228374904586,2
"120143225",1978,0,"subadult","m","m",0,9.26666666666667,6.03333333333333,7.03333333333333,15.180973,-1.599132,-0.216638333333337,414.212125392592,72.5846246794328,20.1,26.2,69.1666666666667,2.97007281769264,0,3,3,3,3,3,3,3,0.872221055656027,0.0111340979634897,0.723276630282691,0.896602060889151,-0.640430181325236,-0.336787322797614,0.525520018162279,0.884116483839913,-0.0879155149636567,0.605660271077321,0.818138719574679,-0.572413775024271,-0.399882056655379,-0.174406404834891,1
"120143227",1978,1,"subadult","m","m",0,9.0375,5.9875,6.81666666666666,14.8496747916667,-1.46230754166666,-0.180327958333335,387.900723476692,72.3322218038706,20.5875,25.6333333333334,68.5,2.94850382171866,0,4,4,3,4,6,6,6,0.25612490660701,-0.164582895448664,0.210458126333449,0.203090828222142,-0.261596012824021,-0.182645138061689,0.416734458982099,0.256161826506594,-0.256136975943605,0.153734975139022,0.1431344998477,-0.240930119215998,-0.247884574930904,-0.3552339403402,5
"120143234",1978,0,"subadult","f","f",0,8.45,5.49999999999999,6.95,14.125915,-1.87406950000001,-0.0107970000000037,342.898080524999,68.13318264,19.7,22.15,64.25,2.80839318309309,0,1,1,1,1,2,2,2,-1.32332158459136,-2.03357273446902,0.526038744148379,-1.31196579643857,-1.40166629708282,0.537035457301852,-1.39305008663235,-0.972768161360002,-1.7298925021196,0.720771073548072,-0.929356166137273,-1.40134996819606,0.454012065562376,-0.781921837474559,1
"120143238",1978,1,"subadult","m","m",0,8.775,6.05,6.85,14.6933905,-1.45180475,0.0106759999999997,382.29286095,71.0125069466445,19.8,26.105,67.5,2.96647868746777,0,2,2,2,2,2,2,4,-0.449585227758215,0.0750311864770184,0.289353280787192,-0.124061293443498,-0.232516297132495,0.628191087967602,-0.152062225215523,-0.463131690075197,-0.0267440746072946,0.223261943744926,-0.175287253420386,-0.215485079489437,0.55166984074428,-1.30070963934077,2
"120143240",1978,0,"subadult","f","f",0,9.00000000000001,5.95,6.75,14.7595785,-1.434425,-0.198608500000006,380.031498,68.7681979704327,19.325,23.6666666666666,65.25,2.87108267159355,0,2,2,1,2,3,2,7,0.155309173126293,-0.308351344604072,0.0526678174260074,0.014490984574211,-0.18439593020242,-0.260248374895696,-1.11935868095706,0.54695055695402,-0.00222666714870041,0.243759976454194,0.477668705642633,-0.209642134221674,-0.329481412264865,-0.297948475805457,1
"120143241",1978,0,"subadult","f","f",0,8.66,5.575,6.6,14.16056405,-1.554776,-0.22109555,336.0666942325,67.4071821754174,19.1875,21.5166666666667,63.8,2.78136721160135,0,4,5,3,4,6,5,8,-0.758753477099173,-1.74603583615816,-0.302360377615772,-1.23943444923592,-0.517619036426697,-0.355708777473882,-1.70595605622072,-0.392511923458294,-1.44194819629108,-0.113998346366216,-0.852419313796016,-0.535867594853269,-0.423290667877915,-1.33523900727887,1
"120143243",1978,1,"subadult","m","m",0,8.60714285714286,6.075,7.05,14.6783368214286,-1.59255835714286,0.188607678571428,388.17474609375,73.123764972152,21.125,26.6,69,2.98511141745701,0,4,7,2,4,9,7,14,-0.900855653814886,0.170876819247293,0.762724207509564,-0.155573372047079,-0.622229338024681,1.38353381490801,0.757889313042073,-0.923088088433617,0.0650130859272307,0.640423755380274,-0.205958401958219,-0.556487856567836,1.29650288259153,0.211846763663555,2
"120143247",1978,0,"subadult","m","m",0,8.66666666666667,5.63333333333333,6.9,14.3624036666667,-1.75044066666667,-0.0942276666666699,356.414132148148,73.8472223305823,20.6666666666667,24.1666666666667,70.3333333333333,2.89116082510778,0,3,3,1,3,3,3,6,-0.740830680035921,-1.52239602636087,0.407696012467787,-0.816920720412078,-1.05936765509215,0.18286160935966,1.06969920468674,-0.759982982632755,-1.55603008351604,0.327552396653765,-0.849657061509661,-0.938988220800254,0.112536585937723,0.7301491438434,1
"120143248",1978,1,"subadult","m","m",0,8.4125,5.45,6.61666666666667,13.8866496666667,-1.64775179166667,-0.127804583333332,320.678136411111,73.1059563136741,20.5375,25.06,69.5,2.92635508352326,0,4,4,3,4,5,5,8,-1.4241373180721,-2.22526400000953,-0.262912800388899,-1.81282330813246,-0.775046744570619,0.0403233047650328,0.750213786895818,-1.45644178440244,-2.22891592743587,-0.263426836496306,-1.81898303271718,-0.690204603379243,-0.0280184696739283,0.199088209245179,3
"120143264",1978,1,"subadult","m","m",0,8.925,5.94999999999999,6.875,14.7644975,-1.53181375000001,-0.111612500000005,384.319671553124,71.1458745375055,20.15,23.3,67.5,2.85617824579896,0,2,2,2,2,2,2,6,-0.0463222938352271,-0.308351344604109,0.348524646627489,0.0247879969566519,-0.454042063481769,0.109060768931268,-0.0945808359246505,-0.0521068234570285,-0.393772716745425,0.275407170199345,-0.0304101492138987,-0.409322322776406,0.0397625953946206,-1.20516186589343,2
"120143271",1978,0,"subadult","f","f",0,8.1,5.75,6.85,13.9487125,-1.644806,0.2673815,336.6632808,67.3535452258314,19.3,21.0666666666666,63.6666666666667,2.76184058888699,0,1,1,1,1,3,3,5,-2.26426843041166,-1.07511640676625,0.289353280787192,-1.68290629993518,-0.766890552686402,1.71793875936251,-1.7290735644521,-1.93986189119618,-0.770078149357971,0.482265525001132,-1.32282734578007,-0.77990443892322,1.6144896743444,-1.37611810665924,1
"120143276",1978,1,"subadult","f","f",0,8.45,5.80000000000001,6.85,14.266692,-1.61032349999999,0.0874220000000041,354.003374725,69.5263627687734,18.95,22.8,66.5,2.83559987803538,0,1,1,1,1,1,1,3,-1.32332158459136,-0.883425141225673,0.289353280787192,-1.01727530809478,-0.671416765510708,0.953987671168502,-0.792589893737386,-0.972768161360002,-0.578115278805617,0.482265525001132,-0.616766376170579,-0.686435589921282,0.863752395088093,0.279882560024973,2
"120143279",1978,1,"subadult","m","m",0,8.3,5.75,6.75,14.0590565,-1.56553,0.1169235,339.521875,71.0544952291176,20.025,23,67.5,2.84386697985157,0,2,2,1,2,2,2,6,-1.72658451851434,-1.07511640676625,0.0526678174260074,-1.45192164160457,-0.54739428785241,1.07922531090607,-0.133965288809085,-1.76471043436606,-1.12783000102158,0.0146810379272529,-1.46771237358743,-0.491006445237274,0.996428465228888,-1.27062821644572,2
"109137407",1979,0,"adult","m","m",0,9.13333333333333,6.26666666666667,6.3,14.8347613333333,-0.888381333333331,-0.292299333333329,NA,73.2911687580638,21.4666666666667,24.9333333333333,69,2.92141629757064,1,3,3,3,3,3,3,4,0.513765114391131,0.90569333715273,-1.01241676769933,0.171872274629123,1.32746825655765,-0.657977942263896,0.830040291586712,0.218166031628088,0.709523832732773,-1.1459220068267,-0.158651634622929,1.35582258478285,-0.561752988701576,0.147151324933724,5
"109137428",1979,0,"adult","m","m",0,9,6.1,7.35,15.173895,-1.805171,0.0776239999999997,426.2424705,72.006293843755,19.5,24.6,69,2.90833905759545,1,1,1,1,1,1,1,1,0.155309173126265,0.266722452017563,1.47278059759312,0.881785583222363,-1.21090284531094,0.912393908337818,0.276259611717965,-0.140089671220731,0.0401706344778007,1.36166538331473,0.572909634338225,-1.22512380426057,0.964641393448809,-0.768316556458586,4
"109137437",1979,0,"adult","f","f",0,8.88,5.95,6.6,14.5822569,-1.319606,-0.1817119,366.15929196,68.8675860875193,19.51,24.28,65.2,2.89567329423971,1,5,5,5,5,5,5,5,-0.167301174012123,-0.308351344604072,-0.302360377615772,-0.356698832639555,0.133510392416962,-0.18852014739571,-1.07652243406784,0.00994125481329234,-0.120266344635552,-0.244739130247598,-0.153062153168375,0.162474225779621,-0.215970189465804,-0.303860696195446,4
"109137438",1979,0,"adult","m","m",0,9.1,6.2,6.8,15.02907,-1.316763,-0.127928,402.62222,72.0367897580638,19.53,24.9333333333334,69,2.92141629757064,1,2,2,2,2,3,2,3,0.424151129074922,0.650104983098657,0.1710105491066,0.578621359134696,0.141381978785132,0.0397993852342368,0.289403341096658,0.12860210591589,0.441782553430777,0.0481672265739825,0.260500778506685,0.149842460971384,0.116483438089286,-0.74658834793611,4
"109137448",1979,0,"adult","m","m",0,8.575,5.96666666666667,6.63333333333333,14.3616893333333,-1.33799841666666,0.0134951666666678,356.4058806,71.163633689184,19.45,25.04,68,2.92557638335783,1,3,4,3,4,5,5,5,-0.987269139655534,-0.244454256090543,-0.22346522316205,-0.818416044498111,0.0825861939255858,0.640158810943057,-0.0869266471932151,-1.28202972405138,-0.495311924126148,-0.349862517892918,-1.1791376159517,0.0900605132047584,0.700030102098735,-1.36870831276727,4
"109137450",1979,0,"adult","m","m",0,9.05,5.875,6.725,14.73874225,-1.461211,-0.26951325,376.1484804,69.8961270469276,18.775,24.875,67,2.919136230407,1,4,4,4,4,4,4,4,0.289730151100596,-0.595888242914891,-0.00650354841428983,-0.0291258327166352,-0.258559951467915,-0.56124810494952,-0.633221607325188,-0.005743782652418,-0.863456183166389,-0.13094615843612,-0.365778939730128,-0.25680756744794,-0.467732021497909,-2.27180137460151,4
"109137457",1979,0,"adult","m","m",0,8.95,6.0375,6.62,14.706471525,-1.2800162,-0.176315475,375.395056897437,72.4655491523177,19.7,25.2166666666667,69.375,2.93244061447517,1,4,4,5,3,6,4,6,0.0208881951519336,0.0271083700918813,-0.255023284943534,-0.0966785985054946,0.243125070573337,-0.165611633251653,0.474198503805371,-0.274435559789044,-0.210836814867808,-0.381704897450262,-0.435391646611567,0.253292057118919,-0.0831751488425371,-0.441099113214905,4
"109137460",1979,0,"adult","f","f",0,9.51666666666667,5.875,6.74999999999999,15.1329009166667,-1.47599249999999,-0.530315083333338,397.115897864583,68.5207135868578,19.65,22.36,64.75,2.81724056479757,1,2,3,2,2,5,2,5,1.54432594552767,-0.595888242914891,0.0526678174259843,0.795972087859509,-0.299486386185124,-1.66838523512604,-1.22602437165329,1.91378953063375,-0.426307688266569,0.153822256396823,1.14257063507444,-0.317465216755954,-1.811496143027,-0.561878754960578,4
"109137462",1979,0,"adult","f","f",0,9.2,5.93333333333333,6.73333333333334,14.9032553333333,-1.42994400000001,-0.327345999999999,386.440071111111,68.8742988219411,19.3,25.2666666666667,65.3333333333333,2.93437749787482,1,3,3,3,3,3,3,3,0.692993085023579,-0.3722484331176,0.013220240199158,0.315251735113574,-0.171989113981636,-0.80675552353955,-1.07362924766465,0.966849288733513,-0.188275532109125,0.109537657880816,0.602228166190415,-0.176145528550187,-0.88252459109712,-0.298867487736388,4
"109137467",1979,0,"adult","f","f",0,8.175,5.9,6.675,14.014182,-1.41554425,0.229495,338.433535584375,70.9907946375505,20.55,23.25,67,2.85413373669243,1,2,2,2,2,2,2,2,-2.06263696345016,-0.500042610144617,-0.124846280094882,-1.54585806814572,-0.132119653621054,1.55710572246886,-0.161420223537151,-2.0982467574172,-0.324293907056229,-0.0454584369253749,-1.48970877846579,-0.131953683425084,1.66608744110403,1.27546930946324,4
"109137470",1979,0,"adult","m","m",0,8.8875,5.6,6.675,14.4020925,-1.595017375,-0.31519175,350.584133779687,70.7245865759732,19.7875,23.875,67.25,2.8794826102462,1,4,4,4,4,4,4,4,-0.147138027315978,-1.65019020338789,-0.124846280094882,-0.733839523364366,-0.629037769766977,-0.755159178174723,-0.27615581350399,-0.442367920499433,-1.96788896028707,-0.250355081776188,-1.09198203459272,-0.633499291780825,-0.656212713312584,-1.68152750324755,4
"109137471",1979,1,"adult","m","m",0,8.65,6.08333333333334,6.88333333333333,14.6305138333333,-1.45808549999999,0.109316500000002,380.752218855556,72.2529701765021,19.4666666666667,24.4,69.3333333333333,2.90043592337151,1,3,3,3,3,3,3,3,-0.785637672694038,0.202825363504076,0.368248435240914,-0.255681910486336,-0.249906190231968,1.04693262322973,0.382577032764125,-1.08051089119891,-0.0267646853476662,0.247182098807422,-0.599243575112853,-0.248008659440707,1.09541241975959,-0.592560724342357,5
"109137472",1979,0,"adult","f","f",0,8.46666666666666,5.98333333333333,6.83333333333333,14.3898435,-1.48335,0.153348166666668,364.109728603703,70.4299923198442,19.1666666666667,25.0333333333333,67.3333333333333,2.92531672449578,1,3,3,3,3,3,3,3,-1.27851459193326,-0.180557167577055,0.249905703560322,-0.759480528583423,-0.319857542254026,1.23385267838101,-0.403125844304465,-1.22606495566702,0.015752030311551,0.375245248977088,-0.605799497789663,-0.340044879632612,1.31757011632488,0.858321437868873,4
"109137488",1979,0,"adult","m","m",0,9.15,6.20714285714285,6.59166666666667,14.9642623095238,-1.1507410952381,-0.226432333333335,392.40080339494,71.7056282324815,19.7857142857143,24.1714285714286,68.4285714285714,2.89135070825722,1,7,7,6,7,7,7,7,0.558572107049253,0.677489449604422,-0.322084166229195,0.44295850259659,0.601056886397295,-0.378364105116807,0.146672828779049,0.262947994484203,0.470469119070246,-0.449369954009625,0.120701044822897,0.617227348887151,-0.289969595469397,-0.982539518627745,4
"109137491",1979,0,"adult","m","m",0,8.32,5.93,6.65,14.1386835,-1.376157,0.1503265,344.7102923264,71.3227199810801,20.075,23.8600000000001,67.75,2.87887945090509,1,5,5,5,4,5,4,5,-1.67281612732461,-0.385027850820292,-0.184017645935177,-1.28523731451029,-0.023065787922953,1.2210253170127,-0.0183605059269158,-1.96719375574976,-0.642569627742255,-0.310059543446221,-1.66019404429913,-0.0173635355667291,1.26462973581243,-1.25536001015913,4
